Komoditas (Rp),Tanggal,Harga,Wilayah,Bulan,Tahun,Hari_Dalam_Minggu,Musim_Hujan,Suhu_Rata2_C,Curah_Hujan_mm,Radiasi_Matahari_MJm2,Kecepatan_Angin_Max_kmh,Hujan_Lag30,Hujan_Lag60,Suhu_Lag30,Suhu_Lag60,Rata_Hujan_30Hari,Rata_Suhu_30Hari,Harga_Kemarin,Harga_Minggu_Lalu
Telur Ayam,2024-09-25,27900.0,Padang,9,2024,2,0,26.2,4.5,19.56,9.2,6.4,0.0,26.1,26.9,9.54,25.956666666666663,27900.0,27600.0
Telur Ayam,2024-09-26,27900.0,Padang,9,2024,3,0,26.5,0.3,14.9,9.9,13.3,1.2,25.6,27.2,9.106666666666667,25.986666666666668,27900.0,27900.0
Telur Ayam,2024-09-27,27900.0,Padang,9,2024,4,0,27.2,11.0,19.25,9.3,7.8,1.1,26.1,26.4,9.213333333333335,26.023333333333333,27900.0,27900.0
Telur Ayam,2024-09-30,27900.0,Padang,9,2024,0,0,25.6,23.5,16.93,9.1,34.3,2.7,25.1,26.4,8.853333333333333,26.040000000000003,27900.0,27900.0
Telur Ayam,2024-10-01,27900.0,Padang,10,2024,1,1,25.5,2.7,13.87,8.8,26.8,2.1,25.1,27.1,8.05,26.053333333333335,27900.0,27900.0
Telur Ayam,2024-10-02,27900.0,Padang,10,2024,2,1,25.8,30.6,18.5,10.4,4.0,22.3,26.6,26.1,8.936666666666667,26.026666666666664,27900.0,27900.0
Telur Ayam,2024-10-03,27900.0,Padang,10,2024,3,1,25.4,14.2,18.32,9.4,7.6,0.4,25.3,26.3,9.156666666666666,26.029999999999998,27900.0,27900.0
Telur Ayam,2024-10-04,27900.0,Padang,10,2024,4,1,25.1,26.7,13.76,11.9,25.3,0.6,25.0,26.0,9.203333333333335,26.033333333333335,27900.0,27900.0
Telur Ayam,2024-10-07,27900.0,Padang,10,2024,0,1,25.6,16.9,16.58,7.6,5.7,0.8,25.3,26.2,9.576666666666666,26.043333333333337,27900.0,27900.0
Telur Ayam,2024-10-08,27900.0,Padang,10,2024,1,1,26.0,10.4,22.02,7.7,39.6,1.0,24.5,26.3,8.603333333333333,26.093333333333337,27900.0,27900.0
Telur Ayam,2024-10-09,27900.0,Padang,10,2024,2,1,25.8,14.8,18.89,10.1,0.3,1.9,26.7,26.7,9.086666666666666,26.063333333333333,27900.0,27900.0
Telur Ayam,2024-10-10,27900.0,Padang,10,2024,3,1,25.5,32.9,15.39,8.1,3.0,0.0,26.2,27.0,10.083333333333334,26.04,27900.0,27900.0
Telur Ayam,2024-10-11,27900.0,Padang,10,2024,4,1,26.1,8.3,18.45,12.1,1.9,0.0,25.9,26.9,10.296666666666669,26.046666666666667,27900.0,27900.0
Telur Ayam,2024-10-14,27900.0,Padang,10,2024,0,1,26.8,13.1,23.8,8.1,8.5,1.1,26.7,27.5,10.45,26.05,27900.0,27900.0
Telur Ayam,2024-10-15,27900.0,Padang,10,2024,1,1,26.7,0.3,20.72,9.6,0.8,0.8,26.5,27.3,10.433333333333334,26.05666666666667,27900.0,27900.0
Telur Ayam,2024-10-16,27900.0,Padang,10,2024,2,1,27.3,0.6,13.66,14.2,4.2,0.0,25.8,27.1,10.313333333333334,26.106666666666666,27900.0,27900.0
Telur Ayam,2024-10-17,27900.0,Padang,10,2024,3,1,27.1,0.4,21.92,11.6,4.9,0.0,26.1,26.5,10.163333333333332,26.139999999999997,27900.0,27900.0
Telur Ayam,2024-10-18,27900.0,Padang,10,2024,4,1,26.8,0.3,24.19,10.0,18.8,0.0,26.2,26.4,9.546666666666669,26.160000000000004,27900.0,27900.0
Telur Ayam,2024-10-21,27900.0,Padang,10,2024,0,1,26.5,0.0,22.14,7.6,17.1,1.1,25.2,26.6,8.976666666666667,26.203333333333333,27900.0,27900.0
Telur Ayam,2024-10-22,27500.0,Padang,10,2024,1,1,26.9,0.2,24.17,9.6,0.4,4.9,26.4,26.8,8.97,26.220000000000002,27900.0,27900.0
Telur Ayam,2024-10-23,27500.0,Padang,10,2024,2,1,26.7,1.1,23.51,9.5,0.5,5.5,26.7,25.7,8.990000000000002,26.219999999999995,27500.0,27900.0
Telur Ayam,2024-10-24,27500.0,Padang,10,2024,3,1,26.9,0.2,24.48,8.7,4.0,12.8,25.8,26.0,8.863333333333335,26.256666666666668,27500.0,27900.0
Telur Ayam,2024-10-25,27500.0,Padang,10,2024,4,1,26.9,0.0,23.82,8.2,3.2,22.4,26.2,26.4,8.756666666666666,26.279999999999998,27500.0,27900.0
Telur Ayam,2024-10-28,27500.0,Padang,10,2024,0,1,27.1,1.6,23.54,9.7,6.0,8.2,25.8,25.9,8.609999999999998,26.323333333333334,27500.0,27900.0
Telur Ayam,2024-10-29,27900.0,Padang,10,2024,1,1,27.2,0.2,24.77,12.0,35.2,26.1,25.1,25.2,7.4433333333333325,26.39333333333333,27500.0,27900.0
Telur Ayam,2024-10-30,27900.0,Padang,10,2024,2,1,26.7,2.6,21.29,10.2,5.7,13.6,26.0,25.5,7.340000000000001,26.416666666666668,27900.0,27900.0
Telur Ayam,2024-10-31,27900.0,Padang,10,2024,3,1,25.4,5.8,14.65,9.1,1.8,1.2,26.2,27.1,7.473333333333333,26.39,27900.0,27500.0
Telur Ayam,2024-11-01,27900.0,Padang,11,2024,4,1,25.9,9.9,20.39,11.7,0.7,27.0,26.4,26.2,7.78,26.37333333333333,27900.0,27500.0
Telur Ayam,2024-11-04,27900.0,Padang,11,2024,0,1,26.4,0.7,19.89,11.2,0.0,0.1,26.8,25.9,7.803333333333333,26.36,27900.0,27500.0
Telur Ayam,2024-11-05,27900.0,Padang,11,2024,1,1,25.2,22.5,18.12,12.2,0.3,10.5,27.2,26.1,8.543333333333333,26.293333333333333,27900.0,27500.0
Telur Ayam,2024-11-06,27900.0,Padang,11,2024,2,1,25.6,16.2,14.35,6.3,4.5,6.4,26.2,26.1,8.933333333333334,26.273333333333333,27900.0,27500.0
Telur Ayam,2024-11-07,27900.0,Padang,11,2024,3,1,25.9,0.4,17.95,7.5,0.3,13.3,26.5,25.6,8.936666666666666,26.253333333333334,27900.0,27900.0
Telur Ayam,2024-11-08,27900.0,Padang,11,2024,4,1,26.8,0.7,20.99,9.3,11.0,7.8,27.2,26.1,8.593333333333332,26.24,27900.0,27900.0
Telur Ayam,2024-11-11,27900.0,Padang,11,2024,0,1,25.8,14.4,17.59,9.0,23.5,34.3,25.6,25.1,8.290000000000001,26.246666666666666,27900.0,27900.0
Telur Ayam,2024-11-12,27900.0,Padang,11,2024,1,1,26.3,1.9,19.35,8.1,2.7,26.8,25.5,25.1,8.263333333333334,26.27333333333333,27900.0,27900.0
Telur Ayam,2024-11-13,27900.0,Padang,11,2024,2,1,25.9,7.1,15.68,9.2,30.6,4.0,25.8,26.6,7.48,26.276666666666664,27900.0,27900.0
Telur Ayam,2024-11-14,27900.0,Padang,11,2024,3,1,25.8,27.3,16.08,8.2,14.2,7.6,25.4,25.3,7.916666666666667,26.290000000000003,27900.0,27900.0
Telur Ayam,2024-11-15,27900.0,Padang,11,2024,4,1,25.7,12.8,16.1,8.1,26.7,25.3,25.1,25.0,7.453333333333333,26.31,27900.0,27900.0
Telur Ayam,2024-11-18,27900.0,Padang,11,2024,0,1,26.2,12.9,18.29,11.3,16.9,5.7,25.6,25.3,7.319999999999999,26.33,27900.0,27900.0
Telur Ayam,2024-11-19,27900.0,Padang,11,2024,1,1,26.0,16.5,15.45,7.8,10.4,39.6,26.0,24.5,7.523333333333334,26.33,27900.0,27900.0
Telur Ayam,2024-11-20,27900.0,Padang,11,2024,2,1,26.5,16.9,16.03,8.8,14.8,0.3,25.8,26.7,7.593333333333334,26.353333333333335,27900.0,27900.0
Telur Ayam,2024-11-21,27900.0,Padang,11,2024,3,1,26.0,20.6,13.15,11.1,32.9,3.0,25.5,26.2,7.183333333333334,26.37,27900.0,27900.0
Telur Ayam,2024-11-22,27900.0,Padang,11,2024,4,1,26.5,7.0,17.8,9.4,8.3,1.9,26.1,25.9,7.140000000000001,26.383333333333333,27900.0,27900.0
Telur Ayam,2024-11-25,27900.0,Padang,11,2024,0,1,27.1,0.1,15.43,8.3,13.1,8.5,26.8,26.7,6.706666666666666,26.393333333333334,27900.0,27900.0
Telur Ayam,2024-11-26,27900.0,Padang,11,2024,1,1,27.4,5.3,19.9,12.1,0.3,0.8,26.7,26.5,6.873333333333334,26.416666666666668,27900.0,27900.0
Telur Ayam,2024-11-27,27900.0,Padang,11,2024,2,1,27.3,4.8,14.35,11.6,0.6,4.2,27.3,25.8,7.013333333333334,26.416666666666668,27900.0,27900.0
Telur Ayam,2024-11-28,27900.0,Padang,11,2024,3,1,26.4,21.8,17.47,15.2,0.4,4.9,27.1,26.1,7.7266666666666675,26.393333333333334,27900.0,27900.0
Telur Ayam,2024-11-29,27900.0,Padang,11,2024,4,1,26.4,3.9,12.33,6.3,0.3,18.8,26.8,26.2,7.846666666666667,26.38,27900.0,27900.0
Telur Ayam,2024-12-02,27900.0,Padang,12,2024,0,1,26.4,8.2,10.76,5.9,0.0,17.1,26.5,25.2,8.12,26.376666666666665,27900.0,27900.0
Telur Ayam,2024-12-03,27900.0,Padang,12,2024,1,1,25.7,9.7,11.69,6.5,0.2,0.4,26.9,26.4,8.436666666666666,26.336666666666666,27900.0,27900.0
Telur Ayam,2024-12-04,27900.0,Padang,12,2024,2,1,25.5,5.7,11.32,8.0,1.1,0.5,26.7,26.7,8.59,26.29666666666667,27900.0,27900.0
Telur Ayam,2024-12-05,27900.0,Padang,12,2024,3,1,26.2,7.3,14.36,6.3,0.2,4.0,26.9,25.8,8.826666666666666,26.27333333333333,27900.0,27900.0
Telur Ayam,2024-12-06,27900.0,Padang,12,2024,4,1,25.6,25.5,14.64,11.8,0.0,3.2,26.9,26.2,9.676666666666668,26.23,27900.0,27900.0
Telur Ayam,2024-12-09,28400.0,Padang,12,2024,0,1,26.2,8.3,18.85,10.0,1.6,6.0,27.1,25.8,9.9,26.2,27900.0,27900.0
Telur Ayam,2024-12-10,29200.0,Padang,12,2024,1,1,27.1,4.8,19.2,12.7,0.2,35.2,27.2,25.1,10.053333333333335,26.196666666666665,28400.0,27900.0
Telur Ayam,2024-12-11,29200.0,Padang,12,2024,2,1,25.2,19.0,7.08,9.8,2.6,5.7,26.7,26.0,10.6,26.146666666666665,29200.0,27900.0
Telur Ayam,2024-12-12,29200.0,Padang,12,2024,3,1,25.2,44.5,11.45,10.0,5.8,1.8,25.4,26.2,11.889999999999999,26.14,29200.0,27900.0
Telur Ayam,2024-12-13,29200.0,Padang,12,2024,4,1,25.7,24.9,15.5,9.6,9.9,0.7,25.9,26.4,12.389999999999999,26.133333333333333,29200.0,27900.0
Telur Ayam,2024-12-16,29200.0,Padang,12,2024,0,1,26.6,6.4,17.46,9.4,0.7,0.0,26.4,26.8,12.580000000000002,26.14,29200.0,27900.0
Telur Ayam,2024-12-17,29200.0,Padang,12,2024,1,1,26.4,3.5,18.41,7.6,22.5,0.3,25.2,27.2,11.946666666666667,26.18,29200.0,27900.0
Telur Ayam,2024-12-18,29200.0,Padang,12,2024,2,1,26.2,36.3,14.32,10.1,16.2,4.5,25.6,26.2,12.616666666666667,26.2,29200.0,28400.0
Telur Ayam,2024-12-19,29200.0,Padang,12,2024,3,1,25.8,8.2,12.84,7.2,0.4,0.3,25.9,26.5,12.876666666666665,26.196666666666665,29200.0,29200.0
Telur Ayam,2024-12-20,29200.0,Padang,12,2024,4,1,25.9,9.5,17.6,10.9,0.7,11.0,26.8,27.2,13.169999999999998,26.166666666666668,29200.0,29200.0
Telur Ayam,2024-12-23,29600.0,Padang,12,2024,0,1,24.6,52.3,5.4,16.2,14.4,23.5,25.8,25.6,14.433333333333334,26.126666666666665,29200.0,29200.0
Telur Ayam,2024-12-24,30800.0,Padang,12,2024,1,1,25.3,10.7,10.12,10.8,1.9,2.7,26.3,25.5,14.726666666666665,26.093333333333337,29600.0,29200.0
Telur Ayam,2024-12-25,30800.0,Padang,12,2024,2,1,26.4,0.2,24.37,13.8,7.1,30.6,25.9,25.8,14.496666666666668,26.110000000000003,30800.0,29200.0
Telur Ayam,2024-12-26,30800.0,Padang,12,2024,3,1,26.3,0.4,17.33,6.9,27.3,14.2,25.8,25.4,13.6,26.126666666666665,30800.0,29200.0
Telur Ayam,2024-12-27,30800.0,Padang,12,2024,4,1,26.4,1.7,19.43,8.2,12.8,26.7,25.7,25.1,13.229999999999999,26.15,30800.0,29200.0
Telur Ayam,2024-12-30,30800.0,Padang,12,2024,0,1,26.3,0.3,18.88,8.1,12.9,16.9,26.2,25.6,12.81,26.153333333333332,30800.0,29200.0
Telur Ayam,2024-12-31,30800.0,Padang,12,2024,1,1,26.8,0.0,24.35,8.3,16.5,10.4,26.0,26.0,12.26,26.18,30800.0,29200.0
Telur Ayam,2025-01-01,30800.0,Padang,1,2025,2,1,27.0,0.4,19.45,8.7,16.9,14.8,26.5,25.8,11.709999999999999,26.196666666666665,30800.0,29600.0
Telur Ayam,2025-01-02,30800.0,Padang,1,2025,3,1,27.0,1.0,22.45,8.7,20.6,32.9,26.0,25.5,11.056666666666667,26.23,30800.0,30800.0
Telur Ayam,2025-01-03,30800.0,Padang,1,2025,4,1,26.6,0.3,21.2,7.3,7.0,8.3,26.5,26.1,10.833333333333334,26.233333333333334,30800.0,30800.0
Telur Ayam,2025-01-06,30550.0,Padang,1,2025,0,1,25.4,35.6,14.37,8.2,0.1,13.1,27.1,26.8,12.016666666666667,26.176666666666666,30800.0,30800.0
Telur Ayam,2025-01-07,30550.0,Padang,1,2025,1,1,25.3,14.8,12.21,9.7,5.3,0.3,27.4,26.7,12.333333333333334,26.10666666666667,30550.0,30800.0
Telur Ayam,2025-01-08,30150.0,Padang,1,2025,2,1,26.4,0.9,18.63,9.0,4.8,0.6,27.3,27.3,12.203333333333331,26.076666666666668,30550.0,30800.0
Telur Ayam,2025-01-09,30150.0,Padang,1,2025,3,1,26.3,0.6,17.27,10.5,21.8,0.4,26.4,27.1,11.496666666666668,26.07333333333333,30150.0,30800.0
Telur Ayam,2025-01-10,29750.0,Padang,1,2025,4,1,26.7,1.7,21.9,11.1,3.9,0.3,26.4,26.8,11.423333333333334,26.083333333333332,30150.0,30800.0
Telur Ayam,2025-01-13,29600.0,Padang,1,2025,0,1,25.6,22.2,12.92,7.7,8.2,0.0,26.4,26.5,11.889999999999999,26.05666666666667,29750.0,30800.0
Telur Ayam,2025-01-14,29600.0,Padang,1,2025,1,1,26.0,12.7,16.31,8.6,9.7,0.2,25.7,26.9,11.99,26.066666666666666,29600.0,30800.0
Telur Ayam,2025-01-15,28800.0,Padang,1,2025,2,1,25.4,22.0,11.46,12.4,5.7,1.1,25.5,26.7,12.533333333333333,26.063333333333333,29600.0,30550.0
Telur Ayam,2025-01-16,28800.0,Padang,1,2025,3,1,25.3,11.0,16.46,10.1,7.3,0.2,26.2,26.9,12.656666666666666,26.033333333333335,28800.0,30550.0
Telur Ayam,2025-01-17,28800.0,Padang,1,2025,4,1,25.4,12.2,11.53,7.2,25.5,0.0,25.6,26.9,12.213333333333333,26.026666666666664,28800.0,30150.0
Telur Ayam,2025-01-20,28800.0,Padang,1,2025,0,1,25.9,5.6,18.57,11.2,8.3,1.6,26.2,27.1,12.123333333333333,26.016666666666666,28800.0,30150.0
Telur Ayam,2025-01-21,28800.0,Padang,1,2025,1,1,25.1,9.6,14.25,11.2,4.8,0.2,27.1,27.2,12.283333333333333,25.95,28800.0,29750.0
Telur Ayam,2025-01-22,28800.0,Padang,1,2025,2,1,26.5,0.0,17.11,8.5,19.0,2.6,25.2,26.7,11.65,25.993333333333332,28800.0,29600.0
Telur Ayam,2025-01-23,28800.0,Padang,1,2025,3,1,25.6,13.6,14.35,7.3,44.5,5.8,25.2,25.4,10.62,26.006666666666664,28800.0,29600.0
Telur Ayam,2025-01-24,28800.0,Padang,1,2025,4,1,26.0,2.3,14.4,8.3,24.9,9.9,25.7,25.9,9.866666666666667,26.016666666666666,28800.0,28800.0
Telur Ayam,2025-01-27,28800.0,Padang,1,2025,0,1,25.5,10.5,15.59,10.5,6.4,0.7,26.6,26.4,10.003333333333332,25.98,28800.0,28800.0
Telur Ayam,2025-01-28,28800.0,Padang,1,2025,1,1,26.3,20.3,14.74,14.2,3.5,22.5,26.4,25.2,10.563333333333333,25.97666666666667,28800.0,28800.0
Telur Ayam,2025-01-29,28800.0,Padang,1,2025,2,1,27.8,0.2,21.36,22.3,36.3,16.2,26.2,25.6,9.360000000000001,26.029999999999998,28800.0,28800.0
Telur Ayam,2025-01-30,28800.0,Padang,1,2025,3,1,27.0,0.4,22.36,16.4,8.2,0.4,25.8,25.9,9.1,26.07,28800.0,28800.0
Telur Ayam,2025-01-31,28800.0,Padang,1,2025,4,1,26.6,0.0,22.46,8.3,9.5,0.7,25.9,26.8,8.783333333333333,26.093333333333337,28800.0,28800.0
Telur Ayam,2025-02-03,28400.0,Padang,2,2025,0,1,27.1,0.0,18.1,9.3,52.3,14.4,24.6,25.8,7.040000000000001,26.17666666666667,28800.0,28800.0
Telur Ayam,2025-02-04,28400.0,Padang,2,2025,1,1,26.2,7.1,17.7,9.7,10.7,1.9,25.3,26.3,6.92,26.206666666666663,28400.0,28800.0
Telur Ayam,2025-02-05,28400.0,Padang,2,2025,2,1,26.0,1.8,17.07,12.9,0.2,7.1,26.4,25.9,6.973333333333334,26.19333333333333,28400.0,28800.0
Telur Ayam,2025-02-06,28400.0,Padang,2,2025,3,1,26.4,6.5,22.07,9.0,0.4,27.3,26.3,25.8,7.176666666666667,26.196666666666665,28400.0,28800.0
Telur Ayam,2025-02-07,28400.0,Padang,2,2025,4,1,26.0,11.5,20.4,8.6,1.7,12.8,26.4,25.7,7.503333333333334,26.183333333333334,28400.0,28800.0
Telur Ayam,2025-02-10,28400.0,Padang,2,2025,0,1,27.8,0.0,23.92,14.4,0.3,12.9,26.3,26.2,7.493333333333334,26.233333333333334,28400.0,28800.0
Telur Ayam,2025-02-11,28400.0,Padang,2,2025,1,1,27.8,0.0,24.09,13.3,0.0,16.5,26.8,26.0,7.493333333333334,26.266666666666666,28400.0,28800.0
Telur Ayam,2025-02-12,28400.0,Padang,2,2025,2,1,27.0,0.0,22.46,9.8,0.4,16.9,27.0,26.5,7.48,26.266666666666666,28400.0,28400.0
Telur Ayam,2025-02-13,28400.0,Padang,2,2025,3,1,27.3,0.0,20.02,11.3,1.0,20.6,27.0,26.0,7.446666666666667,26.276666666666667,28400.0,28400.0
Telur Ayam,2025-02-14,28400.0,Padang,2,2025,4,1,27.1,0.0,19.02,8.8,0.3,7.0,26.6,26.5,7.436666666666667,26.293333333333333,28400.0,28400.0
Telur Ayam,2025-02-17,28400.0,Padang,2,2025,0,1,26.2,3.5,18.5,10.5,35.6,0.1,25.4,27.1,6.366666666666666,26.32,28400.0,28400.0
Telur Ayam,2025-02-18,28400.0,Padang,2,2025,1,1,25.5,15.0,15.25,8.7,14.8,5.3,25.3,27.4,6.373333333333334,26.326666666666664,28400.0,28400.0
Telur Ayam,2025-02-19,28400.0,Padang,2,2025,2,1,25.9,2.7,20.13,9.5,0.9,4.8,26.4,27.3,6.433333333333334,26.31,28400.0,28400.0
Telur Ayam,2025-02-20,28400.0,Padang,2,2025,3,1,25.8,15.6,17.41,10.4,0.6,21.8,26.3,26.4,6.933333333333334,26.293333333333337,28400.0,28400.0
Telur Ayam,2025-02-21,28400.0,Padang,2,2025,4,1,25.6,2.0,16.1,8.3,1.7,3.9,26.7,26.4,6.9433333333333325,26.256666666666664,28400.0,28400.0
Telur Ayam,2025-02-24,28400.0,Padang,2,2025,0,1,26.1,1.6,17.21,9.2,22.2,8.2,25.6,26.4,6.256666666666666,26.27333333333333,28400.0,28400.0
Telur Ayam,2025-02-25,28400.0,Padang,2,2025,1,1,26.6,5.1,18.22,12.6,12.7,9.7,26.0,25.7,6.003333333333334,26.293333333333333,28400.0,28400.0
Telur Ayam,2025-02-26,28400.0,Padang,2,2025,2,1,26.9,7.2,18.69,12.3,22.0,5.7,25.4,25.5,5.510000000000001,26.34333333333333,28400.0,28400.0
Telur Ayam,2025-02-27,28400.0,Padang,2,2025,3,1,26.2,2.2,15.38,8.6,11.0,7.3,25.3,26.2,5.216666666666667,26.373333333333335,28400.0,28400.0
Telur Ayam,2025-02-28,28800.0,Padang,2,2025,4,1,26.5,10.2,20.83,10.1,12.2,25.5,25.4,25.6,5.15,26.410000000000004,28400.0,28400.0
Telur Ayam,2025-03-03,28400.0,Padang,3,2025,0,1,25.5,19.4,14.35,9.8,5.6,8.3,25.9,26.2,5.61,26.396666666666665,28800.0,28400.0
Telur Ayam,2025-03-04,28400.0,Padang,3,2025,1,1,25.9,8.5,17.32,8.8,9.6,4.8,25.1,27.1,5.573333333333333,26.423333333333336,28400.0,28400.0
Telur Ayam,2025-03-05,28400.0,Padang,3,2025,2,1,25.3,54.5,8.94,12.7,0.0,19.0,26.5,25.2,7.39,26.383333333333333,28400.0,28400.0
Telur Ayam,2025-03-06,28000.0,Padang,3,2025,3,1,25.7,5.6,10.12,7.7,13.6,44.5,25.6,25.2,7.123333333333334,26.386666666666667,28400.0,28400.0
Telur Ayam,2025-03-07,28400.0,Padang,3,2025,4,1,27.1,0.0,14.13,7.6,2.3,24.9,26.0,25.7,7.046666666666667,26.423333333333336,28000.0,28400.0
Telur Ayam,2025-03-10,28400.0,Padang,3,2025,0,1,27.2,2.9,21.08,12.5,10.5,6.4,25.5,26.6,6.793333333333333,26.48,28400.0,28400.0
Telur Ayam,2025-03-11,28400.0,Padang,3,2025,1,1,27.1,11.1,20.81,12.8,20.3,3.5,26.3,26.4,6.486666666666666,26.506666666666664,28400.0,28800.0
Telur Ayam,2025-03-12,28400.0,Padang,3,2025,2,1,26.4,7.9,18.55,12.7,0.2,36.3,27.8,26.2,6.743333333333334,26.459999999999997,28400.0,28400.0
Telur Ayam,2025-03-13,28400.0,Padang,3,2025,3,1,26.0,16.6,15.58,11.4,0.4,8.2,27.0,25.8,7.283333333333333,26.426666666666666,28400.0,28400.0
Telur Ayam,2025-03-14,28400.0,Padang,3,2025,4,1,26.0,12.5,13.97,9.0,0.0,9.5,26.6,25.9,7.7,26.406666666666663,28400.0,28400.0
Telur Ayam,2025-03-17,28400.0,Padang,3,2025,0,1,25.4,28.7,10.5,9.0,0.0,52.3,27.1,24.6,8.656666666666666,26.35,28400.0,28000.0
Telur Ayam,2025-03-18,28400.0,Padang,3,2025,1,1,25.6,23.6,20.45,10.9,7.1,10.7,26.2,25.3,9.206666666666667,26.33,28400.0,28400.0
Telur Ayam,2025-03-19,28400.0,Padang,3,2025,2,1,25.7,7.9,10.86,10.0,1.8,0.2,26.0,26.4,9.41,26.32,28400.0,28400.0
Telur Ayam,2025-03-20,28800.0,Padang,3,2025,3,1,25.8,2.8,11.85,12.1,6.5,0.4,26.4,26.3,9.286666666666665,26.3,28400.0,28400.0
Telur Ayam,2025-03-21,28800.0,Padang,3,2025,4,1,27.5,5.6,23.81,12.3,11.5,1.7,26.0,26.4,9.09,26.35,28800.0,28400.0
Telur Ayam,2025-03-24,28800.0,Padang,3,2025,0,1,26.3,4.7,18.73,9.2,0.0,0.3,27.8,26.3,9.246666666666666,26.3,28800.0,28400.0
Telur Ayam,2025-03-25,28800.0,Padang,3,2025,1,1,27.2,0.4,23.39,10.2,0.0,0.0,27.8,26.8,9.26,26.279999999999998,28800.0,28400.0
Telur Ayam,2025-03-26,28800.0,Padang,3,2025,2,1,27.4,3.2,21.28,12.8,0.0,0.4,27.0,27.0,9.366666666666667,26.293333333333337,28800.0,28400.0
Telur Ayam,2025-03-27,28800.0,Padang,3,2025,3,1,25.6,16.6,16.5,10.3,0.0,1.0,27.3,27.0,9.919999999999998,26.236666666666665,28800.0,28400.0
Telur Ayam,2025-03-28,28800.0,Padang,3,2025,4,1,25.8,18.4,15.05,9.4,0.0,0.3,27.1,26.6,10.533333333333333,26.193333333333335,28800.0,28400.0
Telur Ayam,2025-03-31,28800.0,Padang,3,2025,0,1,27.2,0.1,23.84,11.7,3.5,35.6,26.2,25.4,10.419999999999998,26.226666666666667,28800.0,28800.0
Telur Ayam,2025-04-01,28800.0,Padang,4,2025,1,0,27.1,0.8,23.22,8.8,15.0,14.8,25.5,25.3,9.946666666666665,26.279999999999998,28800.0,28800.0
Telur Ayam,2025-04-02,28800.0,Padang,4,2025,2,0,26.9,5.5,20.75,6.9,2.7,0.9,25.9,26.4,10.04,26.313333333333333,28800.0,28800.0
Telur Ayam,2025-04-03,28800.0,Padang,4,2025,3,0,27.1,1.9,20.24,10.2,15.6,0.6,25.8,26.3,9.583333333333334,26.356666666666666,28800.0,28800.0
Telur Ayam,2025-04-04,28800.0,Padang,4,2025,4,0,26.2,6.7,20.08,9.7,2.0,1.7,25.6,26.7,9.74,26.37666666666667,28800.0,28800.0
Telur Ayam,2025-04-07,28800.0,Padang,4,2025,0,0,25.9,13.6,14.52,7.4,1.6,22.2,26.1,25.6,10.139999999999999,26.37,28800.0,28800.0
Telur Ayam,2025-04-08,28000.0,Padang,4,2025,1,0,26.7,11.4,22.42,9.4,5.1,12.7,26.6,26.0,10.35,26.373333333333335,28800.0,28800.0
Telur Ayam,2025-04-09,28000.0,Padang,4,2025,2,0,26.0,7.7,16.82,10.9,7.2,22.0,26.9,25.4,10.366666666666667,26.343333333333337,28000.0,28800.0
Telur Ayam,2025-04-10,28000.0,Padang,4,2025,3,0,26.3,14.7,20.29,10.4,2.2,11.0,26.2,25.3,10.783333333333333,26.346666666666668,28000.0,28800.0
Telur Ayam,2025-04-11,28000.0,Padang,4,2025,4,0,26.4,6.0,17.93,11.7,10.2,12.2,26.5,25.4,10.643333333333334,26.34333333333333,28000.0,28800.0
Telur Ayam,2025-04-14,28000.0,Padang,4,2025,0,0,27.3,0.8,21.05,7.9,19.4,5.6,25.5,25.9,10.023333333333333,26.403333333333332,28000.0,28800.0
Telur Ayam,2025-04-15,28000.0,Padang,4,2025,1,0,26.5,15.1,20.18,8.6,8.5,9.6,25.9,25.1,10.243333333333334,26.423333333333336,28000.0,28800.0
Telur Ayam,2025-04-16,28000.0,Padang,4,2025,2,0,26.1,8.5,15.99,7.2,54.5,0.0,25.3,26.5,8.71,26.45,28000.0,28800.0
Telur Ayam,2025-04-17,28000.0,Padang,4,2025,3,0,26.2,9.5,19.5,10.6,5.6,13.6,25.7,25.6,8.84,26.466666666666665,28000.0,28000.0
Telur Ayam,2025-04-18,28000.0,Padang,4,2025,4,0,27.0,0.0,25.14,9.4,0.0,2.3,27.1,26.0,8.84,26.46333333333333,28000.0,28000.0
Telur Ayam,2025-04-21,28000.0,Padang,4,2025,0,0,27.2,5.0,19.62,10.1,2.9,10.5,27.2,25.5,8.91,26.463333333333335,28000.0,28000.0
Telur Ayam,2025-04-22,28400.0,Padang,4,2025,1,0,26.6,2.4,18.61,5.9,11.1,20.3,27.1,26.3,8.62,26.446666666666665,28000.0,28000.0
Telur Ayam,2025-04-23,28400.0,Padang,4,2025,2,0,25.5,8.9,11.47,7.7,7.9,0.2,26.4,27.8,8.653333333333334,26.416666666666668,28400.0,28000.0
Telur Ayam,2025-04-24,28400.0,Padang,4,2025,3,0,26.3,2.8,18.33,8.0,16.6,0.4,26.0,27.0,8.193333333333333,26.42666666666667,28400.0,28000.0
Telur Ayam,2025-04-25,28400.0,Padang,4,2025,4,0,26.8,0.0,24.52,9.1,12.5,0.0,26.0,26.6,7.776666666666666,26.453333333333333,28400.0,28000.0
Telur Ayam,2025-04-28,28800.0,Padang,4,2025,0,0,25.7,13.9,15.22,7.8,28.7,0.0,25.4,27.1,7.283333333333333,26.46333333333333,28400.0,28000.0
